age,years_employed,annual_income,credit_score,dti_ratio,existing_debt,loan_purpose,employment_type,monthly_expenses,num_dependents,savings_balance,num_open_credit_lines,num_previous_defaults,property_owned,loan_term_months,market_rate,recommended_loan_amount
45,25,68498.51,618,0.255,16012.08,personal,salaried,1920.56,5,59212.94,3,0,0,84,6.858,45467.89
48,28,27409.33,640,0.2807,,auto,contract,1265.26,2,16484.51,3,0,1,60,6.867,27114.08
27,7,49206.79,626,0.3465,,personal,salaried,2380.22,2,10550.49,3,0,0,120,5.542,29247.75
36,9,70049.68,604,0.3036,24758.11,auto,self_employed,2263.71,2,34753.45,1,0,0,60,5.454,42788.44
35,14,42792.71,645,0.313,11439.2,personal,self_employed,1663.9,4,50664.28,2,0,0,36,6.214,31745.99
33,5,71702.85,641,0.2788,21044.2,business,self_employed,3416.91,0,,4,0,0,84,6.453,44938.61
57,34,54299.81,618,0.1826,,personal,salaried,2759.84,2,42652.06,3,0,1,360,7.113,44422.35
44,19,46988.03,673,0.2693,,personal,salaried,2451.34,1,18095.26,2,0,0,360,6.809,35837.33
27,6,18222.8,611,0.2707,5591.69,home_purchase,salaried,500.0,3,8583.51,1,1,1,60,3.734,12600.34
49,28,28486.66,589,0.3538,10372.41,business,salaried,757.53,0,22462.82,6,0,0,360,6.392,24521.05
61,40,24890.03,551,0.3957,8740.22,auto,self_employed,739.2,1,7867.62,2,0,0,120,7.521,23810.3
50,29,43771.49,633,0.3585,18490.26,personal,salaried,1506.13,0,91189.73,6,0,1,240,6.2,41234.79
24,0,23820.89,575,0.2914,6677.28,refinance,salaried,930.09,2,22045.79,3,0,0,24,4.585,15036.4
35,11,82509.57,634,0.2442,23207.35,auto,salaried,2608.18,2,30586.36,7,0,0,36,5.51,47708.57
52,33,54738.67,626,0.2562,,home_purchase,salaried,2549.13,2,17269.38,2,0,0,84,6.601,40012.95
32,14,41172.86,536,0.3154,12563.35,business,self_employed,2033.53,1,55993.94,6,0,0,48,7.707,28919.27
44,17,70902.15,621,0.2832,19384.76,home_purchase,self_employed,3163.75,3,257023.12,4,1,1,36,5.821,68759.77
47,18,69952.73,593,0.2441,17436.64,home_purchase,self_employed,2104.1,1,30421.2,4,0,1,48,7.053,43894.59
30,5,46624.46,591,0.2923,14375.79,medical,salaried,1441.05,2,2666.68,8,1,0,360,5.715,25748.35
39,21,165108.84,666,0.1487,20179.22,home_purchase,contract,6324.76,3,85875.69,5,0,1,120,8.019,90855.82
22,4,34370.4,604,0.3917,11136.15,business,contract,1380.64,0,47178.42,7,0,0,360,5.069,18068.47
29,3,40883.47,615,0.2667,9814.39,personal,contract,1381.26,0,14435.14,6,0,0,360,7.693,24386.12
37,16,54554.46,638,0.2443,12967.11,education,contract,2030.81,0,49239.53,4,0,1,36,6.842,37505.87
27,9,28402.08,518,0.3583,10808.21,business,contract,1183.07,1,7331.87,3,0,1,12,6.236,15375.69
56,35,40391.63,678,0.2857,10139.43,education,salaried,1447.05,0,61406.22,3,0,0,24,7.631,38688.09
25,7,18000.0,538,0.2187,,medical,salaried,956.92,1,8926.74,2,1,0,48,7.114,13150.52
35,16,46727.79,617,0.2428,10925.36,home_purchase,self_employed,2444.09,0,41601.06,5,0,0,180,6.827,33210.59
41,15,52923.72,591,0.3624,17485.89,home_purchase,salaried,1872.03,1,64098.14,5,1,1,60,6.632,38316.53
54,31,45184.96,638,0.3094,13336.75,education,salaried,2133.87,3,45359.31,2,0,1,180,7.273,38853.98
25,3,43800.2,542,0.2594,9670.68,education,self_employed,1392.97,1,66241.01,2,2,0,36,6.41,27391.07
51,29,82239.1,701,0.2906,19264.62,home_purchase,salaried,3841.41,2,54570.04,6,0,1,360,4.622,57981.01
40,21,63595.39,618,0.3144,17572.17,education,salaried,2928.18,2,23230.58,2,0,1,240,5.992,40498.03
30,9,154760.38,689,0.1974,27767.16,home_purchase,contract,4849.4,0,90577.17,4,0,1,360,5.212,84183.77
44,10,67139.66,596,0.2883,21601.34,business,salaried,3146.88,1,6686.41,2,0,1,360,9.614,42169.71
41,13,46763.22,673,0.1615,8312.66,business,salaried,1192.4,5,75184.15,3,0,0,12,6.828,37656.8
33,2,33958.49,552,0.3531,13076.46,home_purchase,salaried,1544.68,4,26639.52,4,0,0,240,7.068,23251.72
40,18,51872.75,529,0.4021,,education,salaried,1487.05,2,99817.52,5,0,0,36,6.758,38386.67
36,14,38585.27,659,0.2372,8819.61,business,salaried,1401.83,0,22466.71,2,0,1,48,4.832,27487.7
41,20,54322.84,583,0.2953,13505.46,personal,contract,1640.12,3,81147.26,6,0,0,360,7.423,39363.26
46,20,86776.56,640,0.2857,27947.63,home_purchase,part_time,2608.52,2,50162.63,6,0,0,180,5.743,55503.54
55,35,44608.27,685,0.2287,10539.71,education,salaried,1725.66,1,33327.6,7,0,1,12,4.557,38274.33
27,7,46409.15,596,0.1852,10313.29,medical,salaried,2429.92,0,25913.93,4,0,0,180,7.044,28704.39
61,33,58138.27,645,0.3157,17176.64,auto,salaried,2375.44,0,,4,0,0,180,6.969,45826.53
22,0,18000.0,618,0.3368,6970.49,education,part_time,590.99,4,6750.12,4,0,0,60,5.54,10565.36
38,15,55478.95,622,0.3086,19589.66,auto,contract,2817.65,1,204583.86,3,0,0,36,6.785,55649.18
45,27,69842.18,684,0.3104,25869.31,home_purchase,salaried,2502.6,0,62222.36,1,0,1,360,7.82,51031.22
42,24,41945.74,645,0.2552,12779.24,refinance,salaried,1108.24,3,157073.42,7,0,1,60,6.85,43915.1
33,13,53934.29,588,0.3151,20335.85,business,salaried,2513.67,0,41678.48,2,0,0,84,7.501,36047.57
37,12,49515.56,641,0.229,13215.71,education,self_employed,1484.49,1,27269.15,5,1,1,60,5.042,32903.22
35,16,33963.46,609,0.2377,7300.83,personal,self_employed,1614.37,2,25039.75,5,0,0,36,6.169,24516.99
34,10,42024.91,609,0.2163,,home_purchase,salaried,1991.94,2,38520.54,3,0,0,240,4.1,30852.35
48,22,65686.34,644,0.2796,21822.0,refinance,contract,2677.02,5,149920.39,6,0,1,180,6.826,57697.92
43,12,76825.07,663,0.2564,18899.97,business,salaried,3190.11,0,25398.12,6,0,0,48,6.67,48639.82
33,11,47006.12,580,0.3522,19325.76,business,salaried,1596.46,0,177617.66,9,1,0,240,4.97,44749.32
48,23,36266.52,662,0.1655,6618.04,business,salaried,975.15,2,7410.59,5,0,1,360,8.117,28257.25
43,21,55369.32,669,0.2619,16625.34,personal,salaried,1512.7,1,9151.81,6,1,1,240,7.14,36018.41
48,16,97715.42,623,0.3601,38812.94,personal,salaried,3197.16,1,114753.39,5,0,1,48,6.457,68640.39
46,24,41374.65,682,0.2475,9757.35,education,self_employed,1447.55,2,20879.04,4,0,1,120,5.608,32195.66
31,0,66598.75,610,0.326,19734.64,personal,salaried,3519.11,1,27600.28,8,1,0,240,6.996,40688.48
34,16,47561.57,638,0.3828,19687.65,personal,salaried,2565.69,1,15397.7,2,0,0,60,6.691,32365.73
47,27,116338.03,648,0.3284,31904.24,education,salaried,3171.01,0,127525.74,3,0,1,24,5.528,75650.34
46,22,51364.22,653,0.1862,8356.65,home_purchase,salaried,1646.38,1,16329.95,7,0,1,240,8.245,34772.67
39,19,92134.34,629,0.255,19072.76,refinance,salaried,2339.82,2,56299.81,5,0,1,60,5.844,53538.25
41,15,109922.87,657,0.2733,27439.66,auto,part_time,4717.74,0,53924.76,3,0,1,60,6.931,66567.19
52,30,88680.37,559,0.3055,25058.35,personal,self_employed,4060.96,0,20451.88,1,0,0,36,5.642,54773.85
34,15,33635.72,593,0.3558,13852.39,personal,salaried,1074.4,2,38608.0,2,0,1,180,6.174,24774.89
45,10,32890.69,585,0.2936,10665.21,home_purchase,salaried,958.03,0,2753.46,4,0,1,60,5.485,23590.6
37,13,118493.07,588,0.2894,36841.18,home_purchase,self_employed,3099.77,0,,5,1,1,84,5.879,63758.69
37,14,109178.78,677,0.2986,36472.78,personal,salaried,4915.21,2,321196.88,2,0,1,60,6.352,94609.97
50,27,40405.5,608,0.2116,9020.23,business,self_employed,1547.93,3,19613.6,8,0,1,120,8.062,31331.94
48,30,18000.0,548,0.3392,5523.94,auto,contract,877.28,1,,8,0,0,84,8.322,20065.1
48,21,68902.21,654,0.2253,18364.35,home_purchase,salaried,3119.89,2,10933.64,1,1,1,48,6.835,45466.38
53,28,69139.68,677,0.2831,16726.72,auto,contract,3145.17,2,41024.99,2,1,1,240,7.439,50090.79
40,10,43745.77,606,0.2648,,business,salaried,1757.36,2,13427.31,7,0,0,36,5.932,30029.87
46,28,72445.96,588,0.3186,20669.79,auto,salaried,3378.04,0,10961.46,5,0,1,120,4.723,44974.07
36,13,77483.61,566,0.2776,24575.36,business,self_employed,3386.72,1,91578.16,5,0,1,180,7.111,52223.99
43,19,145897.17,631,0.1705,24303.72,personal,salaried,4941.73,0,75103.61,6,0,1,180,5.808,81477.5
38,15,54919.94,592,0.3088,16253.72,home_purchase,self_employed,2922.03,2,36175.81,3,1,1,84,7.448,37379.17
40,20,40613.21,677,0.1794,6655.98,home_purchase,salaried,1748.17,2,7256.45,6,0,0,180,6.277,29093.98
45,24,104678.18,648,0.335,41518.13,home_purchase,part_time,5438.41,2,35809.15,3,0,1,12,6.037,67912.42
31,13,79900.33,589,0.3205,28390.07,home_purchase,self_employed,4238.95,0,81306.15,4,1,0,24,6.712,53228.51
60,39,155971.7,673,0.2828,38209.5,home_purchase,contract,5447.66,4,35162.14,4,1,1,240,7.541,90589.89
29,5,29748.29,637,0.252,7043.04,auto,salaried,1519.39,3,5758.61,5,1,0,360,6.06,20044.13
27,2,32467.6,618,0.2756,8449.14,auto,contract,1237.31,2,73578.98,4,1,1,36,6.306,26290.71
51,27,98563.63,656,0.1375,12058.01,auto,salaried,5035.68,0,14011.14,2,0,1,36,5.424,59870.13
47,18,153886.37,672,0.2667,34935.8,auto,self_employed,6716.68,2,100687.76,9,0,0,180,6.743,94193.13
46,24,46039.5,623,0.2167,11327.06,home_purchase,self_employed,1522.31,4,89898.92,5,0,1,60,7.899,39707.24
46,27,81670.3,650,0.2749,22634.54,business,salaried,4166.09,1,41099.45,9,0,1,120,7.589,54776.41
39,14,30795.43,600,0.2316,6717.64,home_purchase,salaried,1479.12,1,8164.7,6,0,0,12,5.969,22587.89
31,5,38704.85,608,0.3128,9978.58,refinance,part_time,1297.72,2,10599.38,8,0,1,60,6.683,23082.48
40,22,87665.07,634,0.2769,,auto,salaried,2887.27,0,127246.09,2,0,1,120,8.196,59684.88
33,5,63882.43,588,0.2272,15816.9,medical,salaried,3185.52,3,56420.9,2,0,1,84,7.75,41585.32
49,18,38002.86,605,0.3512,15453.13,home_purchase,part_time,1559.67,1,16344.19,7,0,0,120,6.297,30320.99
38,11,66461.68,636,0.2569,19750.82,home_purchase,salaried,2332.6,4,101325.82,1,0,0,84,5.356,48980.98
31,2,102688.61,612,0.2357,22393.71,auto,contract,3579.57,4,48858.93,3,0,1,60,6.829,56602.97
36,15,32097.6,623,0.3256,11324.02,auto,salaried,1480.04,0,15498.46,5,2,1,120,7.012,23929.82
44,20,158461.71,711,0.1983,26991.76,personal,part_time,7705.89,4,87760.29,5,0,0,48,5.551,94962.97
34,11,88125.22,648,0.2517,20268.28,personal,salaried,3771.64,2,72409.43,8,0,0,36,5.545,55468.61
31,13,89008.02,619,0.3525,31578.53,home_purchase,part_time,3085.33,2,14601.1,3,0,1,12,7.709,48953.06
42,17,66126.67,632,0.2888,21204.27,refinance,salaried,2501.82,4,178761.24,5,0,0,84,6.771,58106.2
42,23,158508.6,689,0.2687,,auto,salaried,5645.85,0,114055.49,5,0,0,60,6.919,90174.98
34,16,107061.79,657,0.2497,31456.63,medical,salaried,4593.11,1,86930.15,2,0,0,120,4.464,67690.6
35,11,55061.83,670,0.2151,10242.54,medical,salaried,2885.93,0,26184.26,6,0,0,48,5.367,36735.54
42,22,96634.86,609,0.2649,25007.79,home_purchase,self_employed,4204.15,0,237857.26,3,0,1,36,5.11,77975.88
25,2,72974.06,628,0.1529,11942.46,auto,part_time,3783.75,4,82236.09,2,0,1,12,6.308,46800.47
25,6,117454.87,635,0.3009,38907.9,personal,self_employed,6271.17,0,118267.98,7,0,0,180,5.809,75415.16
32,3,137766.69,614,0.3083,42557.9,auto,self_employed,6066.48,0,36712.51,7,0,0,24,6.352,76187.64
37,8,80321.43,586,0.2197,14517.29,auto,salaried,3136.1,1,78336.61,7,0,1,84,6.952,50555.76
43,19,92112.12,675,0.2644,27290.47,home_purchase,self_employed,4894.27,5,19550.45,2,0,1,120,7.034,58300.06
54,28,125114.16,620,0.1259,18030.1,education,salaried,5987.21,0,130794.67,4,0,0,180,5.997,83776.26
48,23,87039.0,655,0.3631,36550.85,home_purchase,self_employed,4598.9,3,54625.21,4,0,1,36,7.153,61953.66
38,15,44108.63,620,0.2469,12524.63,home_purchase,salaried,1875.0,1,25320.37,2,1,0,60,7.398,30862.94
39,19,151848.81,647,0.235,39305.29,business,self_employed,7455.46,1,29732.92,6,1,1,12,7.761,85632.85
29,5,23059.12,625,0.31,6906.64,auto,salaried,687.86,2,8593.32,2,1,0,180,5.594,15855.55
39,13,88734.01,597,0.3113,24087.48,education,salaried,2932.45,1,36594.62,2,0,1,360,5.115,51300.23
37,13,68045.91,607,0.206,11953.24,education,salaried,3515.15,0,121201.18,6,0,1,48,5.495,51130.86
43,17,115310.09,617,0.2794,34906.66,business,salaried,3848.47,4,111629.52,2,0,0,360,6.78,73646.67
31,5,172383.71,705,0.2504,47982.48,personal,salaried,6104.6,3,37941.19,4,1,0,240,6.923,92024.96
45,16,54848.41,663,0.2102,12231.58,business,salaried,2490.65,0,75752.93,4,0,1,180,5.522,44108.76
55,33,35251.39,632,0.3084,11187.39,personal,self_employed,1307.63,2,21879.37,4,0,0,12,5.819,31227.9
38,13,67318.23,715,0.1599,11153.23,personal,salaried,3472.4,4,36676.73,5,0,1,60,5.101,45902.42
44,25,24366.06,627,0.3017,6073.14,auto,salaried,758.7,0,8243.46,8,0,0,240,6.965,20547.57
46,18,32793.07,633,0.1937,5797.98,personal,salaried,1379.93,0,20296.27,7,1,0,240,6.91,27334.42
35,10,81809.26,667,0.2286,16236.19,auto,salaried,3023.08,0,40452.57,6,0,0,36,5.857,49029.71
42,24,109664.11,634,0.1864,,auto,self_employed,4328.98,0,176035.53,7,0,1,120,7.362,75755.93
40,14,89727.96,654,0.297,22141.99,refinance,salaried,4109.0,1,30195.32,1,1,1,12,7.776,54456.24
40,17,97202.26,612,0.3423,31022.79,business,salaried,3831.99,0,55023.72,3,0,0,180,5.84,59715.92
32,5,241543.01,670,0.3335,92654.13,home_purchase,self_employed,11525.7,3,,1,1,0,60,7.389,133458.85
40,12,86179.86,674,0.2253,16297.41,business,salaried,2471.77,2,27125.37,3,0,0,48,6.572,49731.19
44,26,57961.77,601,0.2472,14701.53,home_purchase,salaried,1937.28,2,11502.03,3,0,0,120,7.571,36331.32
54,32,3691757.2,646,0.312,18360.6,home_purchase,salaried,3284.51,2,16306.35,2,0,0,240,6.314,200000.0
49,27,149866.6,739,0.2136,30356.85,home_purchase,salaried,4838.87,0,176687.01,6,0,1,360,6.08,98685.89
61,32,60767.19,574,0.2686,15012.96,business,self_employed,1569.38,5,23294.49,2,0,1,60,7.213,42014.72
32,11,122881.99,678,0.2113,21415.27,refinance,self_employed,4695.3,0,126957.03,9,1,0,360,7.08,75389.54
48,30,66708.25,638,0.2671,14746.84,refinance,salaried,2324.46,0,139198.9,3,0,1,360,5.073,54900.82
41,23,43660.99,618,0.3376,14562.41,personal,salaried,1563.04,3,73227.19,5,0,0,60,6.243,35864.77
61,41,88462.2,661,0.2003,20180.6,home_purchase,self_employed,3130.07,2,33784.84,1,0,1,120,6.24,59423.86
31,4,138731.66,659,0.3201,,personal,contract,4471.01,2,19562.94,5,1,0,180,6.603,67454.11
31,10,43101.75,629,0.2615,10038.53,home_purchase,salaried,2058.39,1,21772.85,4,0,1,12,4.959,28121.77
34,14,68266.95,591,0.3521,,refinance,contract,1805.45,0,18242.93,5,0,1,48,6.209,36473.63
22,0,32247.86,615,0.2678,,business,contract,1281.75,2,12530.55,3,0,1,24,6.6,18855.58
34,7,176827.5,643,0.3048,61227.67,home_purchase,salaried,7088.03,0,527987.62,7,1,0,84,6.064,145945.66
32,13,69500.31,701,0.1898,13450.69,education,salaried,1838.74,0,9331.96,7,0,0,60,6.147,38968.14
41,22,33752.52,611,0.3015,8493.44,business,salaried,850.3,0,21973.36,7,0,0,48,6.495,24665.45
43,14,53401.4,626,0.3048,13521.56,home_purchase,salaried,2138.49,0,26127.28,3,1,0,12,6.973,36248.99
58,39,8435493.27,728,0.1236,11104.64,refinance,salaried,5103.44,0,91785.1,7,0,1,48,7.842,200000.0
49,27,40602.47,595,0.3709,12338.51,education,contract,1233.4,3,5144.28,5,0,0,120,4.405,28455.34
34,15,55231.26,621,0.2023,12095.39,education,salaried,1439.49,2,21457.0,4,0,0,180,9.218,32499.14
31,6,119799.66,601,0.34,42627.54,refinance,salaried,4177.39,1,49645.22,3,1,1,360,7.0,66753.06
44,24,78522.89,607,0.2578,22989.56,business,salaried,2871.3,4,98346.62,5,0,1,360,7.195,55643.41
26,7,20566.07,546,0.3542,7244.55,business,self_employed,739.84,0,14608.32,1,0,1,36,5.334,12416.97
58,34,9710750.0,662,0.2738,14786.83,home_purchase,self_employed,2762.07,2,22681.79,3,1,1,84,4.457,200000.0
51,29,28050.49,637,0.2489,5986.45,education,contract,767.55,5,5215.57,4,0,1,60,5.582,24402.84
35,10,67928.26,609,0.2372,16246.4,refinance,self_employed,2522.99,0,256296.7,3,0,0,180,5.989,63028.97
22,4,33933.78,583,0.2834,8904.32,business,salaried,1116.42,1,14358.47,4,0,1,180,7.336,18264.87
53,30,4883955.52,680,0.2187,17067.06,auto,salaried,3062.7,1,22587.92,2,0,0,60,6.91,200000.0
38,12,63171.52,623,0.2922,20946.64,personal,salaried,2208.41,1,27515.29,3,0,1,60,5.14,40030.5
52,27,92085.11,620,0.2797,27529.32,auto,salaried,2610.25,0,56338.35,4,0,0,36,6.475,59110.16
24,2,54272.36,648,0.2204,9860.44,home_purchase,self_employed,1921.7,0,36442.36,2,0,0,360,6.687,31676.34
34,15,46158.07,611,0.219,11963.55,education,salaried,2259.51,1,13231.56,7,0,0,84,6.528,29527.0
40,12,22382.76,625,0.2521,5094.44,personal,self_employed,871.52,2,5067.18,5,0,0,120,5.984,18547.18
40,22,59121.65,631,0.2654,15435.02,refinance,salaried,2909.53,3,13921.32,4,0,1,60,5.969,38250.08
35,14,79948.02,707,0.1903,15032.3,business,part_time,2942.05,2,14866.84,3,0,0,12,6.797,46568.94
46,25,53734.96,621,0.2939,16729.18,personal,salaried,1598.97,1,28467.88,4,1,0,120,6.009,37031.6
29,6,41384.1,536,0.3102,14608.1,personal,salaried,1949.1,0,17821.35,3,0,0,48,5.907,24379.07
38,16,55153.54,614,0.3279,16509.36,home_purchase,part_time,2678.46,4,24446.33,3,1,0,60,4.288,36368.47
41,18,65363.69,638,0.2843,17061.13,medical,salaried,2947.96,1,67810.08,6,0,0,60,6.457,46534.42
45,27,34573.86,635,0.2971,9132.44,home_purchase,salaried,1271.87,4,16677.48,5,0,0,60,6.312,27078.63
47,24,92105.65,676,0.2163,21997.26,home_purchase,self_employed,4297.37,0,6647.6,3,0,0,120,5.225,56344.35
28,9,56234.3,597,0.3522,20882.63,personal,self_employed,2401.91,3,20933.7,7,1,1,60,5.638,33240.41
24,0,51250.3,662,0.2654,12021.34,home_purchase,self_employed,2482.4,0,40982.88,3,0,0,180,7.632,32851.87
52,30,24666.27,649,0.3255,7858.09,education,salaried,1025.8,1,15786.69,5,0,0,360,5.667,25353.63
43,17,84839.19,643,0.3067,25039.53,business,self_employed,4300.98,0,43540.86,5,0,0,36,5.31,55615.46
32,14,25229.94,580,0.287,7350.27,business,salaried,876.93,2,12554.54,8,1,0,84,4.615,17090.37
55,29,60725.34,702,0.2005,13736.16,home_purchase,salaried,2807.28,1,77288.93,8,0,0,36,6.677,51397.69
41,17,50450.58,646,0.2664,15549.8,home_purchase,contract,1838.98,3,33409.91,3,0,0,120,5.948,35870.21
51,27,23489.55,595,0.2748,5724.78,home_purchase,salaried,958.85,0,10987.13,1,2,1,180,5.722,22400.29
40,16,79289.45,684,0.2053,16950.87,home_purchase,self_employed,3005.6,5,80680.33,4,0,1,180,5.081,54268.38
60,40,58688.04,649,0.2067,13598.84,personal,self_employed,3003.95,2,11201.57,4,0,0,36,6.348,44454.77
57,33,90600.67,707,0.3242,25112.75,home_purchase,self_employed,4670.69,1,44570.52,11,0,0,84,7.288,64342.1
37,19,48660.09,591,0.2236,10188.42,auto,contract,1838.61,3,29638.36,5,1,1,60,6.771,31413.52
49,23,99288.07,644,0.1661,14259.11,home_purchase,contract,3783.67,3,61748.22,2,0,1,24,7.783,62054.11
46,24,117739.26,711,0.2451,27436.68,personal,salaried,4809.93,0,63587.4,8,0,0,360,7.615,73632.41
53,27,48172.7,603,0.2486,9781.75,medical,salaried,1417.41,0,18779.9,7,1,0,60,8.442,34372.65
30,9,68872.73,615,0.2633,18089.95,auto,salaried,3498.31,3,26037.87,4,0,0,36,5.862,41003.83
46,23,56048.75,532,0.255,,auto,salaried,2592.14,3,,0,0,0,36,6.102,38059.07
50,27,42457.44,638,0.286,13964.06,education,salaried,1604.0,0,13486.05,5,0,0,48,7.263,32852.18
22,4,37449.33,643,0.2771,10412.59,home_purchase,contract,1002.15,3,12486.41,4,0,0,120,6.538,20935.12
28,3,40232.79,572,0.3492,14537.78,business,salaried,1481.51,1,63834.91,2,0,1,60,5.735,28161.65
22,2,27222.46,612,0.3074,9265.59,education,contract,702.0,3,30131.17,6,0,0,180,6.354,16512.09
37,11,50807.07,597,0.2735,,auto,salaried,1450.03,0,33118.45,6,0,0,60,6.528,32757.06
47,25,109824.31,606,0.2025,22681.45,business,contract,5543.72,0,,3,0,1,36,6.141,65976.4
55,28,80148.08,633,0.2285,18190.59,education,self_employed,2785.17,0,46443.52,4,0,1,84,5.441,53793.99
40,15,107587.5,630,0.2275,23345.8,personal,salaried,5680.0,1,41650.02,5,0,1,48,6.83,64798.57
56,33,41722.73,632,0.2138,8761.44,business,part_time,1273.62,1,13485.34,4,0,0,60,7.08,32867.69
26,8,23185.47,588,0.3576,9186.11,business,salaried,948.22,0,2190.91,3,0,0,60,6.112,13804.26
22,0,117533.33,691,0.3063,34273.14,auto,salaried,5285.72,0,66879.92,3,0,0,84,7.941,68215.57
39,21,83663.95,622,0.2487,24298.88,home_purchase,self_employed,4035.12,2,26273.42,2,0,0,84,5.117,51404.39
43,21,82764.04,636,0.3072,29470.27,auto,salaried,2309.34,1,74021.45,1,0,1,36,6.933,55200.26
39,15,74629.82,640,0.2775,24634.15,personal,contract,3213.08,0,122987.52,3,1,1,360,5.789,56916.71
22,4,26652.11,595,0.2599,5720.1,refinance,part_time,962.4,1,83136.23,3,0,0,36,6.663,21061.83
39,18,78290.63,617,0.2819,23012.71,refinance,salaried,2151.68,2,32927.62,1,0,0,60,7.369,46138.64
26,1,45284.11,607,0.1844,7369.51,auto,salaried,1543.72,4,18873.5,2,0,0,360,6.523,25526.71
46,25,100022.25,672,0.1685,14022.29,home_purchase,salaried,4587.09,1,137497.51,1,0,1,60,7.423,71130.73
43,19,65350.52,661,0.2742,18021.04,refinance,salaried,2304.39,0,15921.87,2,0,0,60,7.62,41791.23
30,0,60250.24,539,0.3668,25926.84,business,self_employed,1984.25,4,83448.91,4,0,1,84,5.834,40054.04
34,15,66841.32,645,0.3071,18839.06,education,salaried,2953.95,5,35656.31,3,0,0,60,6.449,42377.01
29,11,23027.14,577,0.2463,5440.11,personal,part_time,1175.6,0,8293.26,3,0,0,120,6.703,15238.33
39,21,161154.26,724,0.2628,45449.06,home_purchase,salaried,5040.66,3,103911.81,5,0,0,360,5.642,95019.77
49,28,35053.06,652,0.2911,11734.92,home_purchase,salaried,1655.39,1,14094.81,6,0,0,360,6.48,30014.66
30,7,96268.36,670,0.2711,21943.84,business,self_employed,5105.43,2,137281.86,4,0,0,84,7.572,66778.88
45,26,95982.41,631,0.2624,26133.27,home_purchase,contract,2458.06,4,151228.11,7,0,1,360,7.881,67595.23
34,15,8983191.87,570,0.2765,,home_purchase,salaried,1742.96,0,18500.15,2,0,0,60,6.036,200000.0
32,14,76728.26,677,0.2811,23955.26,business,contract,4143.03,0,37577.06,5,0,1,36,6.206,49358.8
38,15,124427.65,700,0.2717,30632.66,personal,salaried,6450.98,3,49820.12,1,1,0,180,7.019,75499.49
29,6,58748.71,546,0.3054,19574.72,auto,salaried,2323.67,3,36702.85,6,0,0,60,3.96,34406.25
34,9,127512.21,705,0.2505,,auto,self_employed,5797.74,0,172769.42,4,0,0,60,6.039,83602.56
28,8,35388.12,617,0.3003,12649.08,auto,salaried,1309.58,2,11222.61,6,1,0,60,6.303,21945.48
59,30,80845.03,651,0.2534,20439.86,auto,salaried,2843.86,0,28872.61,3,0,0,120,5.797,54589.84
40,21,38023.88,587,0.2588,8500.15,auto,salaried,1937.54,2,27589.64,4,0,0,240,6.65,27893.99
33,13,71877.32,664,0.255,20475.1,home_purchase,self_employed,2685.34,2,42703.38,6,0,0,60,5.061,44909.13
42,22,35591.1,599,0.3302,12914.43,business,salaried,1675.3,0,29009.66,7,0,0,180,6.806,28101.76
38,16,18000.0,585,0.2512,,education,salaried,860.54,0,,2,1,0,360,5.553,20694.45
