customer_id,monthly_recharge_amount,call_duration,data_usage,roaming_usage,complaint_count,sms_count,payment_delay,plan_type
CUST_00370,424.88,331.0,10.57,0.44,0,182.0,5.3,Standard
CUST_00371,442.28,263.0,5.23,0.33,0,185.0,0.5,Standard
CUST_00372,5502.08,327.0,4.33,26.56,8,155.0,3.9,Basic
CUST_00373,242.25,273.0,8.6,0.3,0,103.0,0.3,Postpaid
CUST_00374,185.61,85.0,1.78,0.06,0,61.0,0.3,Prepaid
CUST_00375,347.7,451.0,10.64,0.32,1,195.0,1.3,Postpaid
CUST_00376,260.53,202.0,5.66,0.69,2,118.0,2.9,Basic
CUST_00377,410.91,223.0,9.39,0.18,2,143.0,2.7,Basic
CUST_00378,321.25,154.0,11.64,0.26,1,114.0,2.3,Standard
CUST_00379,181.59,24.0,1.86,43.8,0,66.0,0.2,Prepaid
CUST_00380,148.93,107.0,1.02,0.03,0,57.0,2.0,Basic
CUST_00381,719.95,392.0,16.16,9.13,1,34.0,2.8,International
CUST_00382,1007.85,413.0,16.56,4.46,1,72.0,3.1,International
CUST_00383,422.53,395.0,10.22,0.35,0,201.0,0.4,Standard
CUST_00384,362.93,218.0,7.11,0.39,17,27.0,82.5,Standard
CUST_00385,161.22,126.0,1.26,0.15,0,44.0,1.2,Prepaid
CUST_00386,718.7,367.0,14.83,6.45,0,113.0,0.1,International
CUST_00387,620.89,179.0,65.94,0.77,1,41.0,0.3,Data Plan
CUST_00388,501.57,138.0,12.73,0.42,0,97.0,1.1,Standard
CUST_00389,446.95,326.0,15.69,0.31,0,147.0,0.2,Postpaid
CUST_00390,458.56,316.0,7.38,0.23,1,87.0,1.4,Postpaid
CUST_00391,655.39,416.0,18.46,9.69,0,128.0,0.7,International
CUST_00392,311.42,302.0,8.16,0.85,0,159.0,8.3,Basic
CUST_00393,400.82,204.0,8.88,0.42,1,130.0,1.3,Standard
CUST_00394,433.38,340.0,11.54,0.21,1,163.0,5.2,Postpaid
CUST_00395,1379.44,578.0,33.88,1.94,1,233.0,0.0,Premium
CUST_00396,1187.58,686.0,43.48,1.42,0,218.0,0.0,Premium
CUST_00397,1149.78,665.0,48.41,2.17,0,153.0,0.1,Unlimited
CUST_00398,282.24,326.0,8.27,0.18,0,147.0,2.5,Postpaid
CUST_00399,127.96,80.0,1.33,0.07,0,65.0,0.8,Basic
CUST_00400,98.25,121.0,1.96,0.12,0,42.0,0.4,Basic
CUST_00401,304.09,342.0,12.37,0.09,0,222.0,1.6,Standard
CUST_00402,993.22,519.0,11.18,10.45,0,110.0,2.2,International
CUST_00403,1038.04,201.0,80.24,1.25,1,82.0,6.0,Unlimited
CUST_00404,779.72,195.0,97.56,1.53,0,84.0,0.5,Data Plan
CUST_00405,911.71,640.0,41.0,2.67,0,242.0,2.0,Premium
CUST_00406,161.46,95.0,2.48,0.08,0,43.0,0.2,Basic
CUST_00407,953.79,600.0,40.34,2.65,0,216.0,0.2,Unlimited
CUST_00408,909.64,403.0,21.16,9.85,0,65.0,0.0,Standard
CUST_00409,438.87,376.0,10.61,0.36,0,129.0,0.2,Postpaid
CUST_00410,129.69,91.0,2.1,0.09,0,71.0,0.8,Prepaid
CUST_00411,275.59,225.0,8.98,0.46,4,117.0,7.7,Basic
CUST_00412,427.76,342.0,10.58,0.27,0,162.0,0.1,Standard
CUST_00413,416.63,379.0,11.49,0.35,1,198.0,0.5,Standard
CUST_00414,302.53,437.0,8.3,0.22,2,121.0,13.4,Standard
CUST_00415,895.92,209.0,63.18,0.94,0,87.0,1.2,Data Plan
CUST_00416,705.57,238.0,69.56,1.82,0,86.0,0.3,Data Plan
CUST_00417,119.27,73.0,1.85,0.12,0,63.0,0.2,Basic
CUST_00418,377.36,256.0,6.44,0.16,0,136.0,1.2,Postpaid
CUST_00419,892.99,92.0,68.07,0.93,1,66.0,1.5,Data Plan
CUST_00420,261.68,240.0,15.54,0.43,5,139.0,27.3,Basic
CUST_00421,1312.64,626.0,48.2,2.18,0,225.0,0.2,Unlimited
CUST_00422,180.72,95.0,0.9,0.0,11,71.0,56.4,Prepaid
CUST_00423,505.79,266.0,10.22,0.33,0,82.0,0.7,Postpaid
CUST_00424,472.92,285.0,12.59,0.32,0,144.0,1.7,Standard
CUST_00425,1216.78,237.0,,0.82,0,81.0,0.1,Data Plan
CUST_00426,4979.27,146.0,8.94,26.08,14,105.0,5.3,Basic
CUST_00427,252.29,261.0,6.82,0.67,3,120.0,9.7,Standard
CUST_00428,177.79,114.0,1.52,0.16,0,53.0,0.5,Prepaid
CUST_00429,930.24,279.0,92.12,0.67,0,56.0,3.8,Unlimited
CUST_00430,881.72,115.0,88.12,1.14,1,99.0,1.4,Data Plan
CUST_00431,424.18,253.0,8.48,0.3,0,191.0,0.5,Standard
CUST_00432,986.04,647.0,33.22,1.58,0,102.0,1.0,Premium
CUST_00433,150.38,57.0,2.02,0.0,0,42.0,1.6,Prepaid
CUST_00434,188.23,392.0,10.96,0.25,1,157.0,0.8,Standard
CUST_00435,462.41,199.0,9.59,0.19,2,178.0,0.4,Standard
CUST_00436,1253.42,646.0,37.42,1.53,1,216.0,0.8,Premium
CUST_00437,688.26,241.0,14.36,9.32,3,127.0,4.5,International
CUST_00438,309.55,289.0,9.45,0.42,0,76.0,2.2,Standard
CUST_00439,151.14,105.0,1.48,0.12,0,46.0,1.2,Basic
CUST_00440,1142.43,691.0,61.87,2.65,1,152.0,0.9,Premium
CUST_00441,1303.84,616.0,29.54,2.11,0,274.0,0.4,Premium
CUST_00442,958.48,378.0,12.29,7.95,2,84.0,1.2,International
CUST_00443,745.79,130.0,97.4,1.04,0,56.0,1.9,Data Plan
CUST_00444,135.75,121.0,1.13,0.07,0,44.0,2.3,Prepaid
CUST_00445,138.86,87.0,1.47,0.11,0,55.0,0.6,Basic
CUST_00446,1158.41,531.0,40.64,1.74,0,184.0,0.0,Premium
CUST_00447,1279.37,659.0,61.64,1.66,0,196.0,0.2,Unlimited
CUST_00448,1000.99,442.0,68.49,2.71,1,259.0,0.2,Premium
CUST_00449,98.92,78.0,2.24,0.07,0,57.0,1.9,Prepaid
CUST_00450,364.99,380.0,9.19,0.3,1,121.0,2.3,Standard
CUST_00451,93.88,121.0,2.73,0.11,0,51.0,1.3,Basic
CUST_00452,848.9,246.0,88.56,0.89,0,88.0,0.6,Data Plan
CUST_00453,404.41,371.0,6.63,0.4,0,121.0,0.3,Standard
CUST_00454,322.88,179.0,6.44,0.93,3,150.0,19.5,Standard
CUST_00455,194.78,97.0,1.99,0.06,0,38.0,0.3,Basic
CUST_00456,137.38,77.0,1.61,0.11,0,36.0,1.1,Prepaid
CUST_00457,421.58,345.0,8.92,0.32,0,136.0,1.3,Standard
CUST_00458,196.25,82.0,5.37,0.73,3,62.0,2.2,Standard
CUST_00459,168.31,106.0,2.35,0.16,0,20.0,0.5,Basic
CUST_00460,152.61,115.0,1.82,0.04,0,75.0,0.6,Basic
CUST_00461,835.86,322.0,12.55,6.7,1,79.0,6.5,Standard
CUST_00462,904.77,177.0,123.3,1.11,1,57.0,0.3,Data Plan
CUST_00463,107.92,123.0,1.49,0.04,0,55.0,0.3,Basic
CUST_00464,358.76,343.0,9.27,0.61,5,170.0,2.1,Basic
CUST_00465,330.93,257.0,12.49,0.82,3,123.0,9.0,Standard
CUST_00466,759.27,290.0,78.25,1.53,0,77.0,2.9,Data Plan
CUST_00467,307.35,264.0,8.17,0.6,5,100.0,0.4,Standard
CUST_00468,110.4,112.0,1.35,0.13,0,46.0,0.2,Basic
CUST_00469,251.36,359.0,10.85,0.19,0,168.0,3.3,Standard
CUST_00470,156.1,81.0,2.28,0.08,0,40.0,2.3,Basic
CUST_00471,346.26,264.0,9.02,0.27,1,182.0,1.7,Standard
CUST_00472,106.56,88.0,1.98,0.08,0,38.0,1.9,Basic
CUST_00473,1048.41,468.0,42.36,2.17,0,220.0,0.5,Premium
CUST_00474,276.56,258.0,4.53,0.43,1,130.0,5.6,Standard
CUST_00475,145.98,101.0,1.81,0.04,0,38.0,0.9,Basic
CUST_00476,1268.33,553.0,24.17,2.4,0,114.0,0.1,Unlimited
CUST_00477,420.65,408.0,17.06,7.53,2,125.0,8.0,International
CUST_00478,780.71,244.0,94.54,0.93,0,71.0,2.8,Data Plan
CUST_00479,1215.2,537.0,38.57,1.69,0,142.0,0.1,Unlimited
CUST_00480,742.68,478.0,13.62,8.06,1,147.0,0.7,International
CUST_00481,423.53,46.0,1.72,25.81,1,130.0,3.6,Postpaid
CUST_00482,195.69,92.0,2.24,0.07,0,40.0,0.6,Basic
CUST_00483,481.71,253.0,9.37,0.41,1,121.0,5.3,Standard
CUST_00484,1139.32,587.0,43.6,2.61,0,217.0,0.8,Premium
CUST_00485,125.03,82.0,2.44,0.11,1,81.0,0.8,Prepaid
CUST_00486,1004.59,486.0,14.68,4.07,0,39.0,1.8,Standard
CUST_00487,1266.03,519.0,74.87,1.56,0,135.0,0.7,Unlimited
CUST_00488,197.8,110.0,2.18,0.07,0,34.0,0.5,Basic
CUST_00489,143.76,143.0,2.25,0.09,0,52.0,0.4,Basic
CUST_00490,501.59,319.0,10.01,0.16,0,144.0,1.4,Standard
CUST_00491,70.47,114.0,1.57,0.12,0,39.0,0.8,Basic
CUST_00492,1003.36,140.0,62.68,0.65,0,87.0,0.1,Data Plan
CUST_00493,349.84,218.0,10.71,0.62,1,99.0,1.2,Standard
CUST_00494,1016.65,170.0,79.54,0.31,0,115.0,1.9,Data Plan
CUST_00495,124.61,84.0,2.43,0.06,0,66.0,0.9,Basic
CUST_00496,1312.08,672.0,53.27,0.73,0,265.0,0.5,Unlimited
CUST_00497,324.57,253.0,10.45,0.48,4,138.0,0.6,Standard
CUST_00498,439.22,252.0,8.94,0.4,0,224.0,2.9,Postpaid
CUST_00499,422.65,296.0,9.92,0.27,0,131.0,0.5,Standard
CUST_00500,517.39,438.0,17.11,8.72,0,41.0,0.9,International
CUST_00501,541.5,320.0,20.5,7.37,1,105.0,1.8,Standard
CUST_00502,888.61,420.0,17.47,8.13,1,71.0,1.7,International
CUST_00503,952.09,538.0,16.05,8.26,0,80.0,3.5,International
CUST_00504,400.4,224.0,4.52,0.49,4,112.0,11.8,Basic
CUST_00505,118.4,114.0,2.02,0.09,0,56.0,3.1,Basic
CUST_00506,148.12,77.0,1.75,0.09,0,56.0,0.8,Basic
CUST_00507,659.17,10.0,,37.72,0,84.0,0.1,International
CUST_00508,1343.3,256.0,98.35,0.95,0,97.0,0.2,Unlimited
CUST_00509,196.5,86.0,1.81,0.04,1,40.0,0.4,Basic
CUST_00510,106.27,86.0,2.3,0.1,1,51.0,0.2,Basic
CUST_00511,335.59,331.0,11.12,0.2,1,178.0,0.6,Standard
CUST_00512,207.62,330.0,11.05,,0,140.0,0.1,Postpaid
CUST_00513,266.24,225.0,9.73,0.31,1,122.0,9.4,Standard
CUST_00514,295.39,185.0,7.0,0.6,6,56.0,3.3,Basic
CUST_00515,890.72,381.0,12.39,4.57,0,61.0,8.1,International
CUST_00516,1375.12,669.0,44.23,1.96,0,250.0,0.5,Unlimited
CUST_00517,929.49,466.0,64.28,1.97,0,234.0,0.7,Premium
CUST_00518,893.99,535.0,38.84,2.73,0,250.0,0.1,Unlimited
CUST_00519,403.14,174.0,6.48,0.22,1,192.0,4.1,Postpaid
CUST_00520,746.7,392.0,13.98,10.04,1,142.0,0.3,International
CUST_00521,920.88,459.0,15.28,9.35,1,93.0,0.3,International
CUST_00522,1504.09,751.0,75.13,1.7,0,254.0,1.5,Premium
CUST_00523,148.02,114.0,2.25,0.18,1,36.0,1.1,Basic
CUST_00524,765.52,457.0,41.45,2.85,0,251.0,1.1,Premium
CUST_00525,344.13,188.0,8.04,0.37,0,71.0,0.6,Standard
CUST_00526,393.74,365.0,8.16,0.22,1,166.0,2.0,Standard
CUST_00527,283.8,370.0,10.42,0.46,0,59.0,0.1,Standard
CUST_00528,543.87,340.0,17.58,5.77,0,118.0,3.5,International
CUST_00529,149.63,93.0,2.34,0.17,0,44.0,1.2,Prepaid
CUST_00530,1082.13,685.0,42.59,2.24,0,185.0,0.2,Unlimited
CUST_00531,503.47,265.0,9.49,0.12,0,138.0,0.6,Standard
CUST_00532,506.92,396.0,3.25,0.29,0,160.0,1.1,Basic
CUST_00533,211.72,125.0,1.86,0.05,0,83.0,0.6,Basic
CUST_00534,693.97,173.0,74.66,0.76,1,113.0,0.1,Unlimited
CUST_00535,435.71,292.0,13.81,0.28,0,160.0,0.6,Standard
CUST_00536,1044.21,155.0,72.51,1.57,1,78.0,0.7,Data Plan
CUST_00537,358.61,245.0,3.06,0.49,3,173.0,20.2,Standard
CUST_00538,152.15,131.0,1.69,0.09,0,80.0,0.0,Basic
CUST_00539,148.37,65.0,1.98,0.05,0,39.0,0.2,Basic
CUST_00540,876.59,236.0,70.06,1.03,1,107.0,1.1,Unlimited
CUST_00541,458.06,212.0,5.5,0.93,2,129.0,16.5,Standard
CUST_00542,478.28,401.0,11.24,0.27,0,158.0,0.7,Standard
CUST_00543,900.24,199.0,77.73,1.06,0,108.0,1.1,Unlimited
CUST_00544,1214.03,498.0,70.93,2.7,1,280.0,0.3,Premium
CUST_00545,542.69,270.0,6.53,0.72,2,110.0,18.4,Standard
CUST_00546,925.84,279.0,82.73,0.92,1,100.0,4.9,Data Plan
CUST_00547,363.34,46.0,0.74,34.9,2,141.0,3.4,Postpaid
CUST_00548,722.85,189.0,85.33,0.4,0,48.0,0.5,Unlimited
CUST_00549,797.6,171.0,76.35,1.27,0,88.0,2.0,Data Plan
CUST_00550,127.44,92.0,1.95,0.16,0,58.0,3.8,Basic
CUST_00551,377.47,258.0,9.24,0.09,0,201.0,10.1,Standard
CUST_00552,296.58,342.0,9.46,0.52,3,111.0,4.8,Basic
CUST_00553,459.43,294.0,9.26,0.4,2,240.0,0.1,Standard
CUST_00554,344.01,231.0,14.04,0.5,0,141.0,0.7,Standard
CUST_00555,919.26,246.0,99.73,0.5,0,71.0,2.4,Data Plan
CUST_00556,712.01,414.0,18.14,6.48,1,124.0,3.5,International
CUST_00557,1314.12,555.0,44.7,1.71,0,158.0,0.6,Premium
CUST_00558,941.71,217.0,102.26,0.57,0,71.0,1.2,Data Plan
CUST_00559,926.77,138.0,86.99,0.84,0,64.0,1.5,Data Plan
CUST_00560,1113.53,639.0,43.92,2.02,0,173.0,0.5,Unlimited
CUST_00561,821.97,245.0,51.74,0.73,1,52.0,3.4,Data Plan
CUST_00562,1065.12,226.0,16.89,9.4,2,101.0,0.3,Standard
CUST_00563,515.66,253.0,13.62,0.17,2,126.0,1.4,Postpaid
CUST_00564,791.06,200.0,48.28,0.98,1,39.0,2.8,Unlimited
CUST_00565,1021.07,197.0,79.41,1.15,1,46.0,0.7,Unlimited
CUST_00566,498.61,276.0,10.85,0.2,0,229.0,0.9,Postpaid
CUST_00567,280.38,294.0,7.18,0.36,0,191.0,0.1,Postpaid
CUST_00568,1280.1,537.0,52.98,2.41,1,180.0,0.1,Premium
CUST_00569,390.55,329.0,11.41,0.35,0,191.0,1.2,Standard
CUST_00570,157.8,94.0,1.24,0.13,0,62.0,0.5,Basic
CUST_00571,1166.05,573.0,53.63,1.7,0,281.0,1.2,Premium
CUST_00572,191.68,316.0,10.16,0.62,2,115.0,3.3,Standard
CUST_00573,720.43,303.0,91.17,1.29,0,71.0,1.8,Data Plan
CUST_00574,1310.59,658.0,59.58,2.65,0,181.0,0.0,Premium
CUST_00575,872.19,161.0,67.44,0.89,0,89.0,0.7,Data Plan
CUST_00576,405.91,183.0,6.68,0.78,3,143.0,3.4,Standard
CUST_00577,961.07,207.0,105.98,1.32,1,83.0,2.9,Data Plan
CUST_00578,895.4,82.0,92.59,1.21,1,74.0,0.7,Data Plan
CUST_00579,846.27,376.0,14.01,8.46,0,79.0,2.3,International
CUST_00580,1094.77,233.0,106.28,1.14,0,71.0,2.2,Unlimited
CUST_00581,559.32,416.0,12.63,7.82,1,39.0,8.6,International
CUST_00582,392.73,283.0,10.26,0.28,1,143.0,0.5,Postpaid
CUST_00583,305.99,268.0,9.28,0.64,3,35.0,5.1,Standard
CUST_00584,355.33,239.0,11.03,0.32,1,167.0,6.0,Postpaid
CUST_00585,72.27,96.0,2.45,0.14,0,64.0,2.1,Prepaid
CUST_00586,1223.19,437.0,54.3,2.19,0,128.0,0.8,Unlimited
CUST_00587,1102.48,599.0,35.15,1.67,0,234.0,0.1,Premium
CUST_00588,1050.12,620.0,53.9,2.54,0,136.0,1.2,Premium
CUST_00589,1549.65,628.0,43.75,2.96,0,161.0,0.3,Unlimited
CUST_00590,143.3,121.0,1.93,0.18,1,19.0,0.3,Basic
CUST_00591,198.37,107.0,1.74,0.03,0,67.0,0.4,Prepaid
CUST_00592,844.94,285.0,15.17,7.53,1,128.0,1.0,International
CUST_00593,953.67,428.0,15.83,8.23,0,76.0,2.2,International
CUST_00594,1135.49,288.0,74.98,0.57,0,108.0,0.5,Data Plan
CUST_00595,320.74,223.0,13.47,0.41,0,164.0,0.3,Standard
CUST_00596,1079.48,242.0,72.48,1.05,0,107.0,0.5,Unlimited
CUST_00597,1296.94,648.0,31.43,2.0,0,179.0,0.6,Unlimited
CUST_00598,164.9,83.0,1.57,0.04,0,61.0,0.4,Basic
CUST_00599,189.13,91.0,1.72,0.08,0,75.0,0.0,Prepaid
CUST_00600,193.25,92.0,,0.09,0,75.0,0.5,Basic
CUST_00601,143.6,90.0,1.72,0.06,1,37.0,0.7,Basic
CUST_00602,693.46,304.0,11.89,7.76,0,109.0,6.2,International
CUST_00603,626.77,238.0,85.32,0.74,0,104.0,0.6,Unlimited
CUST_00604,384.1,325.0,6.52,0.34,0,173.0,4.0,Standard
CUST_00605,423.9,314.0,8.0,0.22,0,204.0,3.9,Standard
CUST_00606,118.94,106.0,1.33,0.15,0,51.0,0.8,Basic
CUST_00607,356.81,319.0,9.61,0.21,0,122.0,3.9,Postpaid
CUST_00608,292.62,146.0,5.71,0.39,4,76.0,1.4,Basic
CUST_00609,642.32,206.0,96.62,0.55,1,79.0,0.5,Data Plan
CUST_00610,463.93,241.0,5.65,0.36,0,80.0,3.1,Standard
CUST_00611,14.57,453.0,9.62,11.12,1,107.0,0.6,International
CUST_00612,5655.33,309.0,11.48,39.29,11,114.0,0.9,Standard
CUST_00613,152.06,100.0,2.0,0.07,0,58.0,0.4,Basic
CUST_00614,436.49,191.0,10.06,0.26,0,146.0,2.1,Postpaid
CUST_00615,108.84,136.0,1.45,0.08,0,39.0,1.0,Basic
CUST_00616,737.67,371.0,17.88,7.54,0,164.0,8.0,Standard
CUST_00617,986.16,509.0,46.73,1.73,0,241.0,0.1,Unlimited
CUST_00618,1403.54,805.0,48.52,1.9,0,119.0,0.3,Unlimited
CUST_00619,986.23,636.0,36.36,2.0,0,74.0,1.5,Unlimited
CUST_00620,214.95,79.0,2.44,0.12,0,69.0,2.3,Basic
CUST_00621,359.37,386.0,8.24,0.28,0,202.0,2.2,Standard
CUST_00622,151.78,121.0,3.08,0.19,0,47.0,0.5,Basic
CUST_00623,337.99,269.0,1.43,0.66,4,56.0,0.1,Basic
CUST_00624,319.85,424.0,8.65,0.13,0,172.0,0.1,Standard
CUST_00625,164.37,99.0,2.27,0.17,0,50.0,1.7,Basic
CUST_00626,779.77,186.0,83.24,0.63,0,113.0,1.1,Data Plan
CUST_00627,501.87,337.0,11.8,0.25,1,130.0,1.0,Standard
CUST_00628,438.58,318.0,11.12,0.31,0,113.0,0.7,Standard
CUST_00629,353.27,264.0,11.63,0.38,0,236.0,0.5,Standard
CUST_00630,1040.73,714.0,61.47,2.15,0,217.0,0.3,Premium
CUST_00631,405.42,372.0,10.99,0.36,0,98.0,3.8,Postpaid
CUST_00632,455.59,225.0,11.62,0.3,0,105.0,0.8,Standard
CUST_00633,704.85,414.0,12.52,8.45,1,58.0,2.2,International
CUST_00634,320.22,233.0,12.91,0.44,0,259.0,0.3,Standard
CUST_00635,1116.04,232.0,62.43,1.27,2,87.0,0.4,Unlimited
CUST_00636,967.27,208.0,92.37,1.63,1,71.0,0.0,Data Plan
CUST_00637,352.32,301.0,11.64,0.42,1,185.0,0.9,Standard
CUST_00638,1215.87,581.0,54.5,2.98,0,165.0,0.1,Unlimited
CUST_00639,1015.82,458.0,60.29,1.18,1,202.0,0.7,Unlimited
CUST_00640,149.42,50.0,2.51,0.08,0,39.0,0.7,Basic
CUST_00641,112.57,130.0,2.25,0.11,2,34.0,2.7,Basic
CUST_00642,1389.98,631.0,46.19,2.94,0,200.0,0.5,Premium
CUST_00643,362.0,246.0,7.57,0.77,5,108.0,1.1,Basic
CUST_00644,481.07,259.0,11.25,0.43,1,125.0,0.2,Standard
CUST_00645,153.66,80.0,2.33,0.09,0,57.0,2.2,Basic
CUST_00646,286.73,243.0,7.23,0.57,1,145.0,1.5,Standard
CUST_00647,411.79,153.0,6.14,0.57,3,144.0,2.8,Standard
CUST_00648,330.74,236.0,15.77,,1,155.0,0.2,Postpaid
CUST_00649,444.75,309.0,8.42,0.37,1,166.0,1.8,Standard
CUST_00650,228.48,293.0,9.5,0.38,1,154.0,2.1,Standard
CUST_00651,170.46,121.0,1.44,0.22,0,38.0,0.1,Basic
CUST_00652,428.94,282.0,7.22,0.53,2,156.0,6.9,Basic
CUST_00653,203.26,112.0,1.76,0.08,0,67.0,2.6,Prepaid
CUST_00654,264.42,190.0,10.31,0.37,0,198.0,0.8,Postpaid
CUST_00655,798.67,208.0,96.0,1.08,2,86.0,0.1,Unlimited
CUST_00656,1128.3,279.0,80.88,0.74,0,46.0,2.8,Data Plan
CUST_00657,195.02,106.0,2.17,0.13,0,43.0,2.7,Basic
CUST_00658,358.78,228.0,4.04,0.2,5,155.0,9.4,Basic
CUST_00659,234.7,266.0,8.14,0.33,2,108.0,2.8,Basic
CUST_00660,164.31,143.0,1.89,0.05,0,67.0,0.2,Basic
CUST_00661,125.93,128.0,2.44,0.12,0,27.0,0.9,Prepaid
CUST_00662,1335.4,741.0,43.02,2.01,1,258.0,0.2,Unlimited
CUST_00663,195.85,68.0,1.71,0.1,1,55.0,1.9,Basic
CUST_00664,119.8,104.0,2.69,0.14,0,55.0,0.1,Basic
CUST_00665,1095.84,573.0,58.71,1.01,0,137.0,0.3,Premium
CUST_00666,124.59,78.0,2.16,0.06,0,47.0,0.5,Basic
CUST_00667,684.56,326.0,18.04,9.79,0,92.0,5.0,Standard
CUST_00668,103.12,106.0,2.14,0.16,0,38.0,0.0,Basic
CUST_00669,157.16,130.0,2.25,0.01,0,33.0,0.5,Basic
CUST_00670,411.14,369.0,13.78,8.1,1,66.0,1.4,International
CUST_00671,821.27,191.0,87.72,0.9,0,107.0,0.5,Data Plan
CUST_00672,234.64,283.0,8.74,0.86,2,149.0,12.3,Standard
CUST_00673,476.6,244.0,10.57,0.44,2,112.0,15.6,Basic
CUST_00674,433.36,421.0,11.42,6.37,1,125.0,0.3,International
CUST_00675,869.8,120.0,71.42,,2,71.0,0.3,Unlimited
CUST_00676,796.32,237.0,54.27,0.81,1,44.0,1.6,Unlimited
CUST_00677,176.14,130.0,2.17,0.17,0,61.0,0.0,Basic
CUST_00678,1067.77,498.0,64.42,1.35,0,202.0,0.5,Unlimited
CUST_00679,583.18,202.0,9.66,0.21,0,158.0,1.3,Postpaid
CUST_00680,416.98,193.0,8.32,0.34,1,124.0,1.0,Standard
CUST_00681,159.73,131.0,2.02,0.18,0,29.0,1.7,Prepaid
CUST_00682,135.92,116.0,1.76,0.16,1,46.0,0.2,Prepaid
CUST_00683,582.61,429.0,12.89,9.57,2,39.0,2.9,Standard
CUST_00684,578.51,369.0,14.47,9.97,1,114.0,2.7,International
CUST_00685,377.01,430.0,11.64,0.25,1,146.0,4.9,Postpaid
CUST_00686,783.0,111.0,95.45,0.94,0,39.0,0.4,Data Plan
CUST_00687,604.65,385.0,17.65,9.55,1,91.0,0.7,International
CUST_00688,119.76,116.0,1.39,0.09,0,69.0,0.7,Basic
CUST_00689,841.95,319.0,68.54,0.95,0,74.0,0.5,Unlimited
CUST_00690,104.59,104.0,2.91,0.11,1,36.0,1.3,Basic
CUST_00691,925.04,273.0,90.18,0.73,0,83.0,0.7,Data Plan
CUST_00692,1399.85,737.0,48.68,2.23,0,88.0,0.2,Unlimited
CUST_00693,128.16,94.0,2.23,0.11,0,62.0,0.7,Basic
CUST_00694,315.33,96.0,4.45,0.53,4,118.0,8.9,Standard
CUST_00695,790.94,170.0,99.46,0.89,0,98.0,1.0,Data Plan
CUST_00696,344.7,350.0,9.88,0.33,0,128.0,1.7,Postpaid
CUST_00697,1067.33,381.0,68.66,2.6,0,217.0,0.1,Premium
CUST_00698,450.56,235.0,8.85,0.3,1,243.0,0.8,Standard
CUST_00699,803.28,184.0,68.71,0.73,1,93.0,1.8,Unlimited
CUST_00700,180.29,59.0,1.99,0.0,0,68.0,0.2,Prepaid
CUST_00701,672.94,313.0,,8.33,1,182.0,0.2,International
CUST_00702,844.66,135.0,66.11,0.99,0,47.0,1.1,Data Plan
CUST_00703,354.18,478.0,5.1,0.05,6,35.0,15.4,Standard
CUST_00704,396.51,294.0,10.88,0.68,1,84.0,0.1,Basic
CUST_00705,1323.97,480.0,45.97,1.52,0,147.0,1.0,Premium
CUST_00706,820.13,299.0,70.68,1.02,0,102.0,1.1,Data Plan
CUST_00707,947.99,377.0,13.61,4.59,0,69.0,0.2,International
CUST_00708,792.66,520.0,50.86,1.43,0,171.0,0.5,Unlimited
CUST_00709,153.16,90.0,1.68,0.11,0,58.0,0.1,Basic
CUST_00710,4740.08,260.0,8.67,16.7,8,130.0,6.5,Standard
CUST_00711,807.4,202.0,68.99,0.82,0,116.0,2.6,Unlimited
CUST_00712,169.28,79.0,1.84,,0,34.0,0.3,Prepaid
CUST_00713,275.39,249.0,0.97,0.64,6,158.0,24.6,Basic
CUST_00714,156.27,110.0,2.26,0.14,0,57.0,0.5,Basic
CUST_00715,282.57,234.0,,0.71,5,101.0,13.6,Standard
CUST_00716,338.88,110.0,6.58,0.4,4,149.0,8.4,Basic
CUST_00717,327.79,299.0,10.79,0.33,0,141.0,0.3,Standard
CUST_00718,560.46,378.0,19.18,9.87,0,116.0,1.1,International
CUST_00719,473.08,421.0,9.41,0.36,4,72.0,9.0,Standard
CUST_00720,976.98,235.0,63.45,0.95,0,96.0,1.0,Data Plan
CUST_00721,403.03,395.0,9.53,0.23,3,128.0,10.6,Standard
CUST_00722,877.87,483.0,13.43,5.78,1,92.0,0.1,International
CUST_00723,1397.09,593.0,63.04,1.82,0,149.0,0.4,Premium
CUST_00724,173.13,125.0,2.91,0.05,1,52.0,0.3,Basic
CUST_00725,1070.25,188.0,94.62,0.74,1,60.0,1.5,Data Plan
CUST_00726,460.61,363.0,,0.43,0,193.0,2.3,Standard
CUST_00727,569.63,112.0,6.18,0.45,3,186.0,6.5,Basic
CUST_00728,471.62,348.0,9.32,0.33,0,148.0,1.6,Postpaid
CUST_00729,442.61,208.0,8.75,0.34,1,159.0,2.8,Standard
CUST_00730,1022.66,483.0,51.37,1.55,1,276.0,1.0,Premium
CUST_00731,1155.46,215.0,54.89,0.28,2,75.0,1.0,Data Plan
CUST_00732,342.17,184.0,2.76,0.44,2,74.0,1.1,Basic
CUST_00733,158.61,64.0,2.41,0.09,0,66.0,0.8,Prepaid
CUST_00734,1008.99,218.0,90.66,1.03,0,74.0,0.5,Data Plan
CUST_00735,1036.49,539.0,37.48,2.11,0,197.0,0.7,Premium
CUST_00736,413.36,346.0,8.67,0.32,1,104.0,0.2,Standard
CUST_00737,195.92,123.0,1.73,0.25,0,50.0,0.4,Basic
CUST_00738,295.47,310.0,10.61,0.47,1,105.0,3.8,Standard
CUST_00739,401.12,357.0,8.21,0.26,1,95.0,0.5,Postpaid
